Date,Time,GAlt(m),VFAS(V),Alt(m),Fuel(%),GPS,GPS,RxBt(V),RSSI(dB),VSpd(m/s),Hdg(@),0450,AccX(g),AccY(g),Tmp1(@C),GAlt(m),A4(V),GSpd(kts),Curr(A),GPS,Hdg(@),AccY(g),AccZ(g),Tmp1(@C),Tmp2(@C),0420,VFAS(V),GPS,Tmp1(@C),Curr(A),AccZ(g),0450,AccX(g),AccY(g),AccZ(g),Tmp1(@C),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2022-05-14,12:12:47.690,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:48.700,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:49.700,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:50.700,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:51.910,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:52.900,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:53.940,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,375,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:54.940,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:55.960,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:56.960,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:57.960,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:12:58.960,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:00.010,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:01.010,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:02.050,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:03.060,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:04.080,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:05.100,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:06.100,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:07.100,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:08.100,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:09.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:10.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:11.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:12.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:13.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:14.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:15.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:16.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:17.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:18.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:19.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:20.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:21.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:22.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:23.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:24.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:25.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:26.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:27.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:28.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,375,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:29.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-15,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:30.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:31.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:32.170,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:33.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:34.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:35.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:36.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:37.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:38.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:39.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:40.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:41.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:42.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:43.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:44.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:45.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:46.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:47.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-14,-16,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:48.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:49.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:50.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:51.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-15,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:52.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,6,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
2022-05-14,12:13:53.210,208.8,4.06,0.3,862,50.022021 20.071960,50.022023 20.078771,4.8,100,0.1,89.30,2644,0.05,0.05,15,208.2,4.06,0.0,0.9,50.022025 20.071526,251.30,0.03,0.99,11,3821,19,4.05,50.022460 20.071960,11,0.9,1.02,2539,0.02,0.31,2.00,15,-12,-16,-1024,5,-89,376,1,0,1,0,-1,-1,0x0000000000000000,7.5
